index,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,FLAG_OWN_CAR_No,FLAG_OWN_CAR_Yes,FLAG_OWN_REALTY_No,FLAG_OWN_REALTY_Yes,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special
254825,394870,1,Cash loans,N,Y,2,180000.0,436032.0,34578.0,360000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
209741,343074,1,Cash loans,N,Y,0,270000.0,159205.5,19021.5,144000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
242459,380669,1,Cash loans,Y,N,0,130500.0,278712.0,15997.5,220500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
103503,220133,1,Revolving loans,N,Y,0,247500.0,270000.0,13500.0,270000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
216899,351318,1,Cash loans,N,Y,0,135000.0,398016.0,41922.0,360000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
243390,381787,1,Cash loans,N,Y,0,157500.0,538704.0,21208.5,481500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127246,247564,1,Cash loans,N,Y,0,112500.0,675000.0,19476.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200437,332356,1,Revolving loans,N,Y,0,67500.0,157500.0,7875.0,157500.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
273694,417221,1,Cash loans,Y,N,2,180000.0,343800.0,16852.5,225000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
200161,332035,1,Revolving loans,Y,N,2,76500.0,135000.0,6750.0,135000.0,Secondary / secondary special,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
114762,233073,1,Cash loans,N,N,0,450000.0,755190.0,36459.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
208732,341925,1,Cash loans,Y,Y,0,202500.0,675000.0,28377.0,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
241583,379738,1,Cash loans,N,Y,0,166500.0,277969.5,18706.5,229500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31222,136228,1,Cash loans,N,N,0,225000.0,450000.0,21888.0,450000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
244105,382558,1,Cash loans,N,Y,0,292500.0,381528.0,14382.0,315000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
62484,172458,1,Cash loans,N,Y,0,112500.0,257562.0,13482.0,184500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
53627,162122,1,Revolving loans,Y,Y,0,225000.0,405000.0,20250.0,405000.0,Secondary / secondary special,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
212243,345956,1,Cash loans,Y,Y,0,81000.0,172512.0,8428.5,144000.0,Lower secondary,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
172933,300401,1,Cash loans,Y,Y,1,225000.0,695970.0,37885.5,553500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
94559,209799,1,Revolving loans,N,Y,1,90000.0,180000.0,9000.0,180000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
185840,315438,1,Cash loans,N,Y,0,135000.0,824823.0,24246.0,688500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
133851,255238,1,Cash loans,N,Y,0,180000.0,328500.0,12514.5,328500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
233478,370433,1,Cash loans,N,N,0,126000.0,647046.0,17199.0,463500.0,Incomplete higher,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
295459,442307,1,Cash loans,N,Y,1,157500.0,656811.0,35761.5,567000.0,Incomplete higher,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
177596,305802,1,Cash loans,N,Y,1,180000.0,755190.0,36459.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41684,148262,1,Cash loans,N,Y,0,90000.0,184500.0,12141.0,184500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
268138,410695,1,Cash loans,N,Y,0,67500.0,315000.0,15448.5,315000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
243127,381443,1,Cash loans,N,Y,0,112500.0,247275.0,19134.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
306813,455470,1,Cash loans,N,Y,2,225000.0,906228.0,38524.5,810000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
84867,198464,1,Cash loans,N,Y,0,90000.0,76500.0,4401.0,76500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24295,128260,1,Cash loans,N,Y,0,90000.0,284400.0,22599.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
158650,283926,1,Cash loans,Y,Y,0,135000.0,263686.5,31423.5,238500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
75338,187374,1,Cash loans,N,Y,0,225000.0,609187.5,29434.5,544500.0,Incomplete higher,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71066,182423,1,Revolving loans,N,N,1,90000.0,180000.0,9000.0,180000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
235455,372729,1,Cash loans,N,N,0,103500.0,765522.0,24691.5,639000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
281384,425999,1,Cash loans,Y,Y,0,112500.0,163008.0,17685.0,144000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
289008,434825,1,Cash loans,N,Y,0,81000.0,566055.0,18387.0,472500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200523,332448,1,Cash loans,Y,N,0,99000.0,398016.0,26595.0,360000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
295174,441965,1,Revolving loans,N,Y,0,157500.0,270000.0,13500.0,270000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32869,138094,1,Cash loans,N,N,1,225000.0,942300.0,30528.0,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
145775,269024,1,Cash loans,N,Y,0,144000.0,450000.0,30573.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
187570,317439,1,Cash loans,Y,Y,0,126000.0,518463.0,19674.0,364500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
140384,262787,1,Cash loans,N,Y,0,180000.0,265851.0,21006.0,229500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
258892,399607,1,Cash loans,N,Y,0,225000.0,238500.0,23008.5,238500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
301748,449584,1,Cash loans,N,Y,0,148500.0,585000.0,33714.0,585000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67681,178488,1,Cash loans,N,Y,0,99000.0,225000.0,10489.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29543,134303,1,Cash loans,N,Y,1,157500.0,640080.0,29970.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
289049,434867,1,Cash loans,Y,N,1,135000.0,387144.0,30717.0,342000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22539,126228,1,Cash loans,N,N,0,157500.0,225000.0,15219.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
109297,226758,1,Cash loans,N,Y,0,49500.0,148365.0,11610.0,135000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
283824,428694,1,Cash loans,N,Y,0,247500.0,970380.0,28372.5,810000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
96669,212221,1,Cash loans,N,Y,0,135000.0,1125000.0,47794.5,1125000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
65590,176069,1,Cash loans,N,N,1,67500.0,450000.0,24412.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
143615,266528,1,Cash loans,N,Y,1,81000.0,668304.0,31099.5,540000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
124201,244030,1,Cash loans,N,Y,0,90000.0,582228.0,18909.0,486000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56786,165809,1,Cash loans,Y,N,0,225000.0,683023.5,45643.5,683023.5,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
98508,214374,1,Cash loans,N,Y,0,247500.0,91692.0,9198.0,81000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
271417,414653,1,Cash loans,N,Y,0,315000.0,886500.0,45261.0,886500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
77765,190157,1,Cash loans,Y,N,2,112500.0,888840.0,37494.0,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
191142,321624,1,Cash loans,Y,Y,0,180000.0,167121.0,9193.5,139500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49647,157473,1,Revolving loans,Y,N,0,135000.0,180000.0,9000.0,180000.0,Incomplete higher,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
262527,403925,1,Cash loans,N,Y,2,112500.0,314055.0,19107.0,238500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53093,161491,1,Cash loans,N,Y,0,144000.0,239850.0,25830.0,225000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
143980,266946,1,Cash loans,Y,N,0,180000.0,422235.0,19696.5,364500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
287740,433305,1,Cash loans,Y,Y,0,202500.0,545040.0,25537.5,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280632,425108,1,Cash loans,N,Y,2,270000.0,490495.5,50391.0,454500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
191879,322498,1,Cash loans,Y,Y,0,112500.0,673875.0,19831.5,562500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
202351,334574,1,Cash loans,Y,Y,1,135000.0,225000.0,17905.5,225000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
225147,360784,1,Cash loans,N,Y,0,90000.0,276277.5,10368.0,238500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
267087,409453,1,Cash loans,N,N,0,135000.0,553806.0,26770.5,495000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
136413,258228,1,Cash loans,N,Y,1,81000.0,364846.5,13882.5,256500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
140793,263249,1,Cash loans,N,Y,0,247500.0,808650.0,23305.5,675000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
149209,272988,1,Revolving loans,Y,Y,0,135000.0,337500.0,16875.0,337500.0,Secondary / secondary special,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179105,307548,1,Cash loans,Y,Y,1,112500.0,904500.0,36000.0,904500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
113161,231244,1,Cash loans,N,N,2,81000.0,450000.0,21888.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
289321,435187,1,Cash loans,N,N,0,202500.0,497520.0,36184.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51152,159231,1,Cash loans,N,Y,0,90000.0,263686.5,15268.5,238500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54741,163425,1,Cash loans,Y,Y,0,225000.0,900000.0,45954.0,900000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
196342,327658,1,Cash loans,N,Y,0,81000.0,1078200.0,31522.5,900000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
276714,420682,1,Cash loans,N,N,1,58500.0,225000.0,15034.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
203405,335811,1,Cash loans,N,Y,0,171000.0,787086.0,25519.5,657000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
62045,171957,1,Cash loans,N,Y,1,202500.0,763870.5,39132.0,607500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
268283,410866,1,Cash loans,N,Y,0,157500.0,485640.0,39069.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
150709,274704,1,Cash loans,N,Y,0,202500.0,983160.0,62964.0,900000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
205459,338156,1,Cash loans,Y,Y,0,225000.0,779688.0,37638.0,630000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1145,101340,1,Cash loans,N,Y,1,135000.0,148500.0,15993.0,148500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
212383,346121,1,Revolving loans,N,Y,2,103500.0,225000.0,11250.0,225000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
222303,357514,1,Cash loans,N,Y,1,108000.0,422802.0,33534.0,373500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6329,107384,1,Cash loans,N,N,0,45000.0,94500.0,4954.5,94500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29439,134182,1,Cash loans,N,Y,0,202500.0,343377.0,23076.0,283500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
169279,296200,1,Cash loans,N,Y,2,103500.0,521280.0,27423.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54272,162877,1,Cash loans,N,Y,0,540000.0,599472.0,33471.0,517500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
265857,407970,1,Cash loans,Y,Y,1,135000.0,331920.0,17077.5,225000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40193,146558,1,Cash loans,N,Y,0,90000.0,450000.0,35685.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
250039,389303,1,Cash loans,N,Y,0,60750.0,314100.0,13963.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23435,127269,1,Cash loans,N,Y,0,144000.0,545040.0,19705.5,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
272565,415988,1,Cash loans,N,Y,1,112500.0,634482.0,24714.0,454500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200699,332646,1,Cash loans,Y,Y,0,112500.0,225000.0,17905.5,225000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
290903,437001,1,Cash loans,N,Y,0,157500.0,598486.5,21627.0,454500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
271364,414592,1,Cash loans,N,Y,0,54000.0,284400.0,10345.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
132910,254156,1,Cash loans,N,Y,0,112500.0,533668.5,24727.5,477000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
212274,345993,1,Cash loans,N,Y,1,202500.0,1226511.0,35860.5,1071000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
121144,240456,1,Cash loans,Y,Y,0,112500.0,187083.0,18225.0,175500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
40176,146539,1,Cash loans,Y,Y,1,162000.0,469152.0,25578.0,405000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9574,111129,1,Cash loans,N,N,0,135000.0,545040.0,25407.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
77540,189903,1,Revolving loans,N,Y,0,135000.0,135000.0,6750.0,135000.0,Secondary / secondary special,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
75429,187479,1,Cash loans,Y,N,2,135000.0,900000.0,45954.0,900000.0,Higher education,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
112906,230962,1,Cash loans,N,Y,1,135000.0,592560.0,32274.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
208735,341929,1,Cash loans,N,Y,3,112500.0,521280.0,28408.5,450000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
151264,275341,1,Cash loans,N,Y,1,157500.0,604152.0,29196.0,540000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
148540,272226,1,Revolving loans,N,N,0,144000.0,135000.0,6750.0,135000.0,Lower secondary,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33742,139094,1,Cash loans,N,Y,0,63000.0,142200.0,6916.5,112500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
110977,228743,1,Cash loans,N,Y,0,157500.0,742500.0,31459.5,742500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10828,112607,1,Cash loans,N,Y,1,90000.0,204768.0,13815.0,162000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
95252,210589,1,Cash loans,N,N,2,72000.0,193392.0,13054.5,153000.0,Incomplete higher,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
206851,339756,1,Cash loans,N,N,0,135000.0,450000.0,30573.0,450000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
295449,442294,1,Cash loans,N,Y,0,135000.0,284400.0,13387.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
90081,204582,1,Cash loans,N,Y,0,157500.0,314100.0,21375.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
249019,388094,1,Cash loans,N,N,0,225000.0,544491.0,21096.0,454500.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
118277,237155,1,Cash loans,N,Y,0,135000.0,227520.0,18103.5,180000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
258206,398802,1,Revolving loans,Y,Y,0,112500.0,180000.0,9000.0,180000.0,Incomplete higher,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
240214,378205,1,Cash loans,N,N,2,337500.0,576072.0,17595.0,405000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
57372,166487,1,Cash loans,N,Y,0,58725.0,215865.0,20182.5,202500.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
104015,220712,1,Cash loans,Y,Y,0,135000.0,545040.0,25537.5,450000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
117376,236115,1,Cash loans,N,Y,1,135000.0,284400.0,13257.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256872,397263,1,Cash loans,Y,Y,1,189000.0,679500.0,39856.5,679500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
89315,203696,1,Cash loans,N,N,0,135000.0,646920.0,25195.5,540000.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
275556,419335,1,Cash loans,Y,N,0,90000.0,592560.0,32143.5,450000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
98382,214220,1,Cash loans,Y,N,0,180000.0,755190.0,36459.0,675000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35985,141687,1,Cash loans,N,Y,0,135000.0,291915.0,15966.0,252000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57383,166499,1,Cash loans,N,Y,1,112500.0,1271929.5,48577.5,1170000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
36998,142858,1,Cash loans,N,Y,0,112500.0,521280.0,35262.0,450000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
228867,365094,1,Cash loans,Y,Y,0,270000.0,354276.0,28120.5,292500.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
118012,236845,1,Cash loans,Y,Y,0,157500.0,714915.0,34524.0,639000.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
119064,238059,1,Cash loans,N,N,0,157500.0,582804.0,24822.0,463500.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
177565,305768,1,Cash loans,Y,Y,1,112500.0,557770.5,26964.0,481500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64533,174834,1,Cash loans,N,Y,1,180000.0,269550.0,12001.5,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
157847,282967,1,Cash loans,N,Y,0,72000.0,254700.0,16713.0,225000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35050,140608,1,Cash loans,Y,Y,0,247500.0,640080.0,29970.0,450000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8435,109827,1,Cash loans,N,N,0,180000.0,654498.0,31617.0,585000.0,Secondary / secondary special,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
71675,183121,1,Cash loans,N,Y,0,180000.0,523237.5,25447.5,432000.0,Higher education,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
96848,212428,1,Cash loans,Y,Y,0,135000.0,229500.0,14796.0,229500.0,Secondary / secondary special,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56448,165402,1,Cash loans,Y,Y,0,157500.0,348264.0,27643.5,315000.0,Higher education,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
193639,324543,1,Cash loans,N,N,0,450000.0,508495.5,26091.0,454500.0,Higher education,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
